Product,Review Text,Review Date,source,features,like_count
Chevy Silverado EV,"9,000 LBS? Damn, it&#39;s on the heavier side. Also, it&#39;s pretty idiotic of them removing Apple CarPlay &amp; Android Auto.",2024-05-24T12:15:15Z,YouTube,none,24
Chevy Silverado EV,Love the sophisticated shape,2024-05-24T12:12:02Z,YouTube,none,0
Chevy Silverado EV,"Looking forward to seeing their 3 going bankrupt. They made a deal with satan, aka UAW",2024-05-24T12:05:47Z,YouTube,none,0
Chevy Silverado EV,"Seems fine, but it just isn&#39;t that good looking.",2024-05-24T05:51:41Z,YouTube,none,0
Chevy Silverado EV,It’s great. But who can really afford this?,2024-05-24T05:32:20Z,YouTube,none,1
Chevy Silverado EV,This is a heavy ride. Off-road would sink in many situations. It’s a parking lot cruiser,2024-05-24T03:53:09Z,YouTube,none,0
Chevy Silverado EV,"i dont even like electric cars but, this truck is really sick. but for the love of god is gonna pay $96k for this?",2024-05-24T03:50:12Z,YouTube,none,1
Chevy Silverado EV,"9,000 lbs is an insane weight. A top trim Ford F-450 crew cab 4x4 dually weighs less.",2024-05-24T03:47:51Z,YouTube,none,5
Chevy Silverado EV,I have the Silverado EV WT and it does have wireless Apple car play and android auto. No way the RST trim won’t have it,2024-05-24T03:20:13Z,YouTube,none,4
Chevy Silverado EV,"Too expensive,  pass.",2024-05-24T01:58:03Z,YouTube,price,0
Chevy Silverado EV,"No thanks, I&#39;ll stick to my gas truck. Chevy can take the $90,000+ truck and shove it you know where.",2024-05-24T01:25:09Z,YouTube,none,1
Chevy Silverado EV,"The CT,  in question of &quot;being able to do tuick things&quot; by those who haven&#39;t experienced it, and while this rides on 24&#39;s. Not very journalistic.",2024-05-24T01:11:42Z,YouTube,none,0
Chevy Silverado EV,EVs are DOA,2024-05-24T01:10:11Z,YouTube,none,1
Chevy Silverado EV,Great video Lyn!😸,2024-05-24T01:04:52Z,YouTube,none,0
Chevy Silverado EV,No Carplay or Android Auto? Really? What McKinsey analyst came up with that bright idea?,2024-05-24T00:28:43Z,YouTube,none,11
Chevy Silverado EV,GM are you guys ok?,2024-05-24T00:09:25Z,YouTube,none,0
Chevy Silverado EV,"OMFG when you said hey Google tell me a joke, my Samsung Galaxy S24 paused the video &amp; told me a joke 💀<br><br>I&#39;m scared of technology...",2024-05-24T00:07:09Z,YouTube,none,2
Chevy Silverado EV,"Great looking electric EV truck but does anyone know what the tire replacement cost is going to be on 24 inch tires? I know one thing a Mazda, CX 90 has 21 inch tires and the cost to replace a set of four is over $1800. I can only imagine how much 24 inch tires would cost. 😂😂",2024-05-24T00:06:32Z,YouTube,price,1
Chevy Silverado EV,"Better looking than a Lightning, but still answering a question very few are asking. At $96K, they will sell by the tens.",2024-05-23T23:43:38Z,YouTube,none,1
Chevy Silverado EV,"That&#39;s not full sized, that&#39;s larger than full sized. That&#39;s medium duty grade.",2024-05-23T23:38:05Z,YouTube,none,1
Chevy Silverado EV,Will never buy an EV unless I&#39;m absolutely forced to.,2024-05-23T23:32:00Z,YouTube,none,2
Chevy Silverado EV,Could&#39;ve called it the Avalanch-E.,2024-05-23T22:46:28Z,YouTube,none,5
Chevy Silverado EV,No Car Play…No Deal period GM,2024-05-23T21:55:19Z,YouTube,none,4
Chevy Silverado EV,I can&#39;t wait to not waste my money on this piece of General Mayhem crap.,2024-05-23T21:51:49Z,YouTube,none,1
Chevy Silverado EV,@#$! GM and @#$! their trucks made for the 1%.,2024-05-23T21:19:31Z,YouTube,none,0
Chevy Silverado EV,Google and Android Auto are made by the same company. Why ditch AA but keep Google maps? That’s so redundant GM,2024-05-23T21:17:41Z,YouTube,none,1
Chevy Silverado EV,Now I want a hot dog. 😊,2024-05-23T21:03:38Z,YouTube,none,1
Chevy Silverado EV,I don’t doubt that it can tow/haul. Its biggest competition is its own price followed by dealer markups.,2024-05-23T20:35:32Z,YouTube,price,4
Chevy Silverado EV,So what if it&#39;s electric? Why do they talk about EVs like they&#39;re amazed by it .,2024-05-23T20:25:44Z,YouTube,none,4
Chevy Silverado EV,Mall parking lot crawler ?😅😅,2024-05-23T20:17:33Z,YouTube,none,1
Chevy Silverado EV,Should have called it the Avalanche,2024-05-23T20:14:49Z,YouTube,none,3
Chevy Silverado EV,cool electric avalanche,2024-05-23T20:11:08Z,YouTube,none,1
Chevy Silverado EV,These new vehicles are simply too expensive,2024-05-23T19:59:56Z,YouTube,price,5
Chevy Silverado EV,"Lynn claims Cybertruck can&#39;t do truck things, 10 sec later in the video points put that Cybertruck has the 2500 lbs payload and 11k lbs towing, thats more than any other EV truck.<br><br>Ma&#39;am, your bias is showing. 😅",2024-05-23T19:58:25Z,YouTube,performance,2
Chevy Silverado EV,"<a href=""https://www.youtube.com/watch?v=_R2HFZkOfQE&amp;t=348"">5:48</a> Lyn triggered my Google home speaker: &quot;Did you hear about the snowman that got upset when the sun came out?&quot;<br>&quot;He had a total meltdown&quot;",2024-05-23T19:17:51Z,YouTube,none,15
Chevy Silverado EV,I definitely do not want it. Or anything electric! Keep all those golf carts.,2024-05-23T19:07:34Z,YouTube,none,2
Chevy Silverado EV,You should really beep out the hey google...,2024-05-23T19:02:21Z,YouTube,none,3
Chevy Silverado EV,Missed opportunity not calling this an Avalanche.,2024-05-23T18:44:04Z,YouTube,none,63
Chevy Silverado EV,The CyberUrinal Have no range and its terrible .. <br><br>this is 10x better with 440 miles range is for real world usage,2024-05-23T18:18:02Z,YouTube,range,1
Chevy Silverado EV,We gotta start comparing these EVs to their Gas counter part. Comparing it to other EVs is almost to similar other then miles,2024-05-23T18:10:37Z,YouTube,none,0
Chevy Silverado EV,"From road to water, the Chevrolet Silverado EV RST and Forza X1 Electric Boat have you covered!",2024-05-23T18:07:58Z,YouTube,none,0
Chevy Silverado EV,I want one but its 1/3rd the cost of my little house.,2024-05-23T17:58:03Z,YouTube,price,8
Chevy Silverado EV,"For gawd sake, invite Lynn to the cyber truck dammit!! 😂",2024-05-23T17:56:04Z,YouTube,none,3
Chevy Silverado EV,That removable mid-gate brings me back to the Chevy Avalanche.,2024-05-23T17:47:34Z,YouTube,none,10
Chevy Silverado EV,Where&#39;s Micah Muzio?,2024-05-23T17:45:15Z,YouTube,none,0
Chevy Silverado EV,Does this really makes sense for anyone???,2024-05-23T17:44:53Z,YouTube,none,14
Chevy Silverado EV,Now make a 700hp Silverado with a 427 V8!  It will be more fun and engaging!!  A 8000lb truck will sink in the deep offroad stuff.,2024-05-23T17:44:29Z,YouTube,none,3
Chevy Silverado EV,"🤮 EV junk!  Useless in cold weather, fire risk in wet weather, unwanted outside California, virtually worthless on used car market .....🤑🍋💰🤡💩",2024-05-23T17:38:14Z,YouTube,none,2
Chevy Silverado EV,looks good.,2024-05-23T17:29:59Z,YouTube,design,1
Chevy Silverado EV,"9000lbs still.  WTH, drivetrain is not efficient as they are compensating with more batteries.",2024-05-23T17:28:33Z,YouTube,none,8
Chevy Silverado EV,"GM has issues making regular vehicles, imagine the problems this one will give you!<br><br>All at the low, low price of $96,000. Insane.",2024-05-23T17:21:12Z,YouTube,price,62
Chevy Silverado EV,"Good luck changing tires every 2 years. That&#39;s a tire shredding power😬😬<br>Seems like Lyn just woke up and decided, let&#39;s do the review 😅😅",2024-05-23T17:13:59Z,YouTube,none,1
Chevy Silverado EV,"I wonder why she says the Cybertruck can&#39;t do truck things.... I mean the range sucks for long haul towing, but besides that it seems as capable as my Chevy Silverado. It has good payload and can tow well for short to medium distances, it is capable off road now too thanks to the recent software update. I don&#39;t understand that comment other than for people who need it for medium to long haul towing, and if that is the case I don&#39;t think any electric truck is great for that yet. The range on this Chevy EV is impressive though. That is where Cybertruck really dropped the ball.",2024-05-23T17:05:51Z,YouTube,"range, performance",1
Chevy Silverado EV,진짜 이쁘다❤,2024-05-23T16:57:53Z,YouTube,none,0
Chevy Silverado EV,"Range matters. With 440 miles as a high range, this works for EVs.",2024-05-23T16:54:50Z,YouTube,range,0
Chevy Silverado EV,thank you for making a short video straight to the point..... out of spec posted a 1hr 19min video aint no one got time for that,2024-05-23T16:27:29Z,YouTube,none,5
Chevy Silverado EV,Transport Evolved made a better review of this,2024-05-23T16:20:30Z,YouTube,none,0
Chevy Silverado EV,"This thing is still a HUMMER EV underneath, a monumental waste of material rescorces, time, money and an expense on the collective intelligence of people. <br><br>An EV/PHEV light pickup truck is all that&#39;s needed, like the Ford Maverick that Toyota is too dumb build.",2024-05-23T16:17:46Z,YouTube,build_quality,13
Chevy Silverado EV,I was disappointed you didn&#39;t get to review the cybretruck. The boys are not as serious as you are.,2024-05-23T16:03:45Z,YouTube,none,2
Chevy Silverado EV,It looks good but the costs of these things has got to come down,2024-05-23T16:02:35Z,YouTube,design,157
GMC Hummer EV,"When the day comes that GM can’t move big pickups at $100K and frill cars like this “Hummer” .. well, do the math. That they chose to spend big bucks developing this, speaks to just how out of whack things are. It’s like, EV isn’t about saving the planet, it’s about keeping people in huge vehicles.",2025-03-31T03:20:52Z,YouTube,none,0
GMC Hummer EV,It&#39;s actually pretty dope,2025-03-30T19:10:38Z,YouTube,none,0
GMC Hummer EV,No practical real world application for crab walk feature...you&#39;re not an off roader are you Dung.,2025-03-30T18:38:23Z,YouTube,none,0
GMC Hummer EV,this is what the Bronco should have been,2025-03-30T03:22:56Z,YouTube,none,0
GMC Hummer EV,From eastwr eggs to useing the grill design as an icon and everything else in between we can see why GMC hired the Jeep designer from the early 2000s.<br>Also the crab walk feature is great for exiting with a cript-walk.,2025-03-30T01:16:57Z,YouTube,design,0
GMC Hummer EV,I deserve this,2025-03-29T04:25:14Z,YouTube,none,0
GMC Hummer EV,Everything in this vehicle look great but I still wouldn&#39;t consider buying one because it&#39;s fully electric.,2025-03-28T03:14:17Z,YouTube,design,0
GMC Hummer EV,That truck is the kind of ridiculous that puts a smile to my face,2025-03-27T21:42:28Z,YouTube,none,0
GMC Hummer EV,"While the Hummer EV SUV is impressive, its high price and niche appeal might limit its market. Still, it’s a bold step for electric vehicles!",2025-03-27T04:28:29Z,YouTube,price,0
GMC Hummer EV,Id probably somewhat like it if it was gas powered,2025-03-27T01:22:03Z,YouTube,none,0
GMC Hummer EV,FSD?,2025-03-26T22:37:02Z,YouTube,none,0
GMC Hummer EV,"This at least looks cool and is probably more comfortable (and definitely built better) than a Cybertruck.  Still a completely unnecessary vehicle, but I&#39;d get one if money was no object.",2025-03-26T16:43:03Z,YouTube,design,0
GMC Hummer EV,my 2006 BMW 650i convertible has one button to lower all windows already,2025-03-25T15:58:48Z,YouTube,none,0
GMC Hummer EV,Make it a hybrid and you may have something here.,2025-03-24T18:32:11Z,YouTube,none,0
GMC Hummer EV,I personally see so many of these and the trucks in my city,2025-03-23T20:23:44Z,YouTube,none,0
GMC Hummer EV,Man it’s so stupid. I absolutely adore it!,2025-03-22T20:12:43Z,YouTube,none,0
GMC Hummer EV,GM will likely take massive losses on these vehicles.  And they will quit making it.,2025-03-21T00:20:01Z,YouTube,none,0
GMC Hummer EV,What is the Doug score?,2025-03-20T21:08:05Z,YouTube,none,0
GMC Hummer EV,"While the Hummer EV SUV is impressive, its $110K price tag feels out of reach for most. Is it truly practical for everyday buyers?",2025-03-20T20:39:49Z,YouTube,price,0
GMC Hummer EV,"I own one and you&#39;re not off with anything you&#39;ve said.  I LOVE IT!  It cost a bomb, but I&#39;m going to selfish for a moment.  I&#39;m glad I had to sell my kidneys to afford this thing, because, I want it to be exclusive and not see very many of these around.  Despite the &quot;HUMMER&quot; image, all the responses on the road and chats at the charging stations has been absolutely positive.  Even the Tesla fan boyz love it.  😂 The off-road &amp; &quot;Super Cruze&quot;...  simply awesome!  (Just not in deep mud) If you get stuck in that... 9000lbs...  Good Luck!  🤣🤣🤣",2025-03-19T23:12:25Z,YouTube,"price, battery",0
GMC Hummer EV,"I just can&#39;t watch or listen to him, he&#39;s like a hyperactive kid that needs a boot. Credit to him for whatever.",2025-03-18T22:19:17Z,YouTube,none,0
GMC Hummer EV,People actually buy those,2025-03-18T20:01:05Z,YouTube,none,0
GMC Hummer EV,Watching that GM exec go in about how much money theyve lost making EV&#39;s that nobody wants or is buying made me chuckle,2025-03-17T23:33:45Z,YouTube,none,0
GMC Hummer EV,Liberals are crazy,2025-03-17T08:03:22Z,YouTube,none,0
GMC Hummer EV,How does one change their flat tire? Those wheel and tire combo must be 100 pound plus.,2025-03-16T06:37:39Z,YouTube,none,0
GMC Hummer EV,"People are buying it because I&#39;ve seen then all around in southern California. And let&#39;s be honest, its way better looking than the cybertruck.",2025-03-15T23:07:13Z,YouTube,none,0
GMC Hummer EV,"Lowering all windows are a safety feature other manufacturers has it programmed in fobs, software or double turn of the key. No auto raising all windows with a single button that have to be manually done with each window no fob or button that way you get the reminder if a child or person is detected . (I recently had to break a window for a single mom that had her 1 year old kid &amp; keys locked in the car)  Same goes for digital instrument cluster guess they want no distractions.",2025-03-14T15:29:53Z,YouTube,none,0
GMC Hummer EV,Great looking truck. Needs gas engine. Otherwise just not what I would buy.,2025-03-13T12:35:42Z,YouTube,none,0
GMC Hummer EV,This is thee Most Awesome EV SUV Ever! Amazing technology and Amazing 🤩 Looks,2025-03-10T12:50:03Z,YouTube,design,1
GMC Hummer EV,AWWW NO LOL,2025-03-10T12:07:43Z,YouTube,none,0
GMC Hummer EV,Are removable rooves like those on this Hummer not referred to as “T-tops” anymore?,2025-03-10T07:53:50Z,YouTube,none,0
GMC Hummer EV,I&#39;ll buy one once its severely depreciated,2025-03-09T19:58:22Z,YouTube,none,1
GMC Hummer EV,"I see these frequently in Metro Vancouver, BC, Canada. Apparently people are buying.",2025-03-09T19:40:43Z,YouTube,none,0
GMC Hummer EV,"If I had the money and it was in Australia, I’d get it",2025-03-09T10:11:29Z,YouTube,none,0
GMC Hummer EV,"Moon graphics, crab driving, air vent patterns, vehicle etching on window. Definitely worth 110k to impress strangers at the mall parking lot.",2025-03-07T05:32:20Z,YouTube,none,0
GMC Hummer EV,"While the Hummer EV SUV is impressive, its price tag may limit its appeal. Let’s discuss if its features justify the cost for the average buyer.",2025-03-06T16:30:27Z,YouTube,price,0
GMC Hummer EV,I dont know but the driver display looks exactly like the audi e tron,2025-03-06T16:09:12Z,YouTube,design,0
GMC Hummer EV,a $110K hummer is there moon shot? bruh like 10 people can afford that,2025-03-05T21:26:37Z,YouTube,none,0
GMC Hummer EV,"Bruh everyone is complaining that the EV equivalent is 40 mpg, but the og Hummers got 10 MPG",2025-03-04T00:48:13Z,YouTube,none,0
GMC Hummer EV,Not a good idea! That&#39;s diabolical! Have fun rolling up all ur windows!,2025-03-02T03:54:46Z,YouTube,none,0
GMC Hummer EV,My Chevy Colorado Duramax got 600 miles to the tank &amp; it was $43K. For the price of this Hummer it should be getting way better milage than 300 something on a full charge.,2025-03-02T02:34:38Z,YouTube,"range, price",1
GMC Hummer EV,You say &quot;Panels&quot;  I say T-Tops,2025-03-01T05:34:01Z,YouTube,none,1
GMC Hummer EV,"Bolts 130 empg vs 24mpg sonic. Is a bit worse than the 50 empg vs <a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=1796"">29:56</a>  8 mph of the H2. <br><br>Bolt 5.41 to 1 sonic<br>Hummer EV 6.25 to 1 H2",2025-02-27T21:55:30Z,YouTube,none,0
GMC Hummer EV,I want to replace my Bolt with this but will get a 2024 E-Transit instead,2025-02-27T21:54:19Z,YouTube,none,0
GMC Hummer EV,I would replace the roof with solar panels.,2025-02-27T21:50:26Z,YouTube,none,1
GMC Hummer EV,2024 Marauder,2025-02-27T21:49:18Z,YouTube,none,1
GMC Hummer EV,Parked next to one at a level 2 charger guy gave up as the 6.3kW wasn&#39;t enough to charge him.,2025-02-27T21:23:26Z,YouTube,none,0
GMC Hummer EV,The most exciting vehicle on the road. I love it.😊😊😊,2025-02-27T14:02:25Z,YouTube,none,0
GMC Hummer EV,"Well despite all the jokes, it’s very nice car!  Most concern is price.. if it has 60-70k price cap that will be a kicker",2025-02-27T09:16:49Z,YouTube,price,0
GMC Hummer EV,i just noticed that the tail lights are H&#39;s rotated 90 degrees...,2025-02-26T09:03:02Z,YouTube,none,0
GMC Hummer EV,Gaaayyy car,2025-02-24T11:20:21Z,YouTube,none,0
GMC Hummer EV,Great Machines,2025-02-24T03:48:26Z,YouTube,none,1
GMC Hummer EV,"Great product, but the moon design all over especially the floor and flat pieces make it hard to clean.",2025-02-23T05:22:28Z,YouTube,design,0
GMC Hummer EV,Was my dream vehicle before finding out about the tacky moon theme.  Definitely a deal breaker.  Thanks for the detailed review.,2025-02-22T18:34:55Z,YouTube,none,0
GMC Hummer EV,Just what you want in an emergency scenario. An essentially useless tank 😂,2025-02-21T23:31:06Z,YouTube,none,0
GMC Hummer EV,"Not really an EV person, but this Hummer has changed my mind. I want one!",2025-02-21T01:26:55Z,YouTube,none,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=134"">2:14</a> came here for this after watching Cap 4: Brave New World",2025-02-20T16:37:41Z,YouTube,none,2
GMC Hummer EV,"&quot;environmentally friendly&quot; &gt; surely you jest ...if not, pull your head out already...the weight alone makes this ugly pos an enviro dumpster fire ...&amp; wanna bet the battery is toast within 3-5 yrs.... if that &gt; NEXT!!",2025-02-18T14:00:25Z,YouTube,battery,0
GMC Hummer EV,This is the coolest thing I&#39;ve ever seen,2025-02-17T13:10:02Z,YouTube,none,0
GMC Hummer EV,imagine the scissor jack scenario when you get a flat with a 9 thousand pound curb weight and 16 inches of ground clearance,2025-02-16T11:43:50Z,YouTube,none,0
GMC Hummer EV,9200 lbs??? Are u kidding? Wow my F150 weighs 5060 lbs that hummer is almost 2 of my full size F150!! But 830 horsepower is insane more importantly whats the torque? interesting video though bro.,2025-02-14T20:33:47Z,YouTube,performance,0
GMC Hummer EV,"Looked up some nrs. - actually since October 2024 sales are going through the roof, for the car it is: in the USA (1,697/ month) and in Canada (253/month). Send them over to Europe so they can go EV, go green and thus save the Planet.",2025-02-14T03:05:08Z,YouTube,none,0
GMC Hummer EV,"Bro just called sequential turn signals distinctive and exciting, lol",2025-02-12T00:32:59Z,YouTube,none,0
GMC Hummer EV,Dont waste our time w this garbage please.,2025-02-08T02:48:15Z,YouTube,none,0
GMC Hummer EV,I love it.  just a little too much $$ for me,2025-02-07T16:17:51Z,YouTube,none,0
GMC Hummer EV,Rear wheel steering is nothing new. It has been around for decades<br><br>Four metric tons is a joke,2025-02-03T16:44:36Z,YouTube,none,0
GMC Hummer EV,I don&#39;t like EVs but I would totally buy one of these. Though there&#39;s no chance I&#39;d ever be able to afford it.,2025-02-03T10:11:47Z,YouTube,none,0
GMC Hummer EV,"My GMC K3500 dually dump truck weighs 2,000 less than this monstrosity.",2025-02-03T00:17:41Z,YouTube,none,0
GMC Hummer EV,probably the dumbest idea in the history of the cars,2025-02-02T01:03:28Z,YouTube,none,0
GMC Hummer EV,Planet saving? Sucks up the entire neighborhoods power supply everytime it&#39;s charging.,2025-02-01T18:29:41Z,YouTube,battery,0
GMC Hummer EV,I love it❤,2025-01-31T13:40:10Z,YouTube,none,0
GMC Hummer EV,The button won’t raise all of the windows at once because someone could have their head/arms/fingers caught in the window more easily that way,2025-01-30T12:53:04Z,YouTube,none,0
GMC Hummer EV,"And in case you didn&#39;t get the message, the tail lights cost $8,000 to replace!",2025-01-29T23:38:35Z,YouTube,price,0
GMC Hummer EV,"When you offset the value against gas expenses your sequoia is more eficient when you accountthe savings on the price, longevity maintenance, reliability, seviceability insurance and electrical bill. And even thoug the toyota is a hybrid the smaller battery makes it better for the planet.",2025-01-29T01:24:15Z,YouTube,"price, battery",0
GMC Hummer EV,Does anyone really care about moon graphics,2025-01-28T16:58:46Z,YouTube,none,0
GMC Hummer EV,Seems like an overpriced pos,2025-01-28T07:02:27Z,YouTube,price,0
GMC Hummer EV,"I bought one with the extreme off road package the eve of 2023 Christmas. Best vehicle i ever have. At least once in your life time, buy something you really enjoy. Just do it and i glad i did",2025-01-27T04:47:20Z,YouTube,none,1
GMC Hummer EV,In Germany we need a Truck license for that car. With the normal drivers licence we are allowed only a maximum weight of 3.5to,2025-01-26T22:31:30Z,YouTube,none,0
GMC Hummer EV,He&#39;s not very convincing. He obviously hates this car. 😂,2025-01-26T08:32:07Z,YouTube,none,0
GMC Hummer EV,I&#39;m 6&#39;3 i sat in back seat my knees touching front seat but plenty head room,2025-01-26T00:42:44Z,YouTube,comfort,0
GMC Hummer EV,Good to see the T-top back.,2025-01-25T07:33:27Z,YouTube,none,1
GMC Hummer EV,"I would totally love this. I would put 2 3D printers in the back, remove the back seats and setup a workstation, have my camera gear,  have an airbrush booth and travel across North America. Sleep in it. A small portable motor to recharge when in remote areas and solar panels mounted on the roof to power my equipment. It&#39;s big and stupid enough to meet my needs lol",2025-01-25T02:28:12Z,YouTube,none,0
GMC Hummer EV,"“Very responsive, instantly does what you want”<br><br>*Taps and proceeds to take multiple seconds to respond in a very laggy fashion lol. *",2025-01-25T01:17:32Z,YouTube,none,0
GMC Hummer EV,Should of made the back captain seats and had the third row,2025-01-25T00:59:27Z,YouTube,none,0
GMC Hummer EV,I just realized you’re a bit OCD. But as always thanks the info.,2025-01-24T03:34:53Z,YouTube,none,0
GMC Hummer EV,"Imagine how big this car is, that even Doug looks Small",2025-01-22T23:56:36Z,YouTube,design,0
GMC Hummer EV,Honda Prelude had that back in the 90s,2025-01-22T20:31:30Z,YouTube,none,1
GMC Hummer EV,It needs a 1000 cc generator engine in the frunk.,2025-01-21T22:17:15Z,YouTube,none,1
GMC Hummer EV,Biggest takeaway - this behemoth doesn’t have or offer 3rd row seating. An exercise in inefficiency.,2025-01-21T14:04:45Z,YouTube,none,0
GMC Hummer EV,"엄청기대하고 사려했는데 실물 하나도 안예쁨... 실망...<br>솔직히 외관밖에 기대할게 없는차였는데 정체성을 버렸음...<br>H1이나 H2외관에 전기모터달고 내장재 업그레이드 했으면 좋았을것을...<br>유틸성은 트럭에 발리고, 오프로딩은 지프에 발리고, 산이라도 타다가 중간에 배터리 퍼지면 저건 누가 견인해갈건지 노답임",2025-01-20T18:40:59Z,YouTube,none,0
GMC Hummer EV,If I had the money I&#39;d buy it,2025-01-20T15:50:39Z,YouTube,none,0
GMC Hummer EV,"<a href=""https://www.youtube.com/watch?v=-JE5dE2ohKA&amp;t=936"">15:36</a> Thanks Doug for the blender joke😂😂😂😂😂 lol",2025-01-20T08:10:50Z,YouTube,none,0
GMC Hummer EV,"I live in Salem, VA...just outside of Roanoke, VA. Car lots here have multiples of these and for whatever reason, people are buying them up. It&#39;s beyond me.",2025-01-20T05:52:43Z,YouTube,none,0
GMC Hummer EV,"Everyone is missing the purpose of this vehicle. It’s a display of how EV technology has advanced. Secondarily, it’s nostalgic to everyone who loved the old Hummers. Obviously it’s not meant for everyone, but eventually we’ll get to a point where everyone will have some sort of EV and GM as a company wants to attract people to its own brands by showing what they’re capable of.",2025-01-20T03:03:52Z,YouTube,none,0
GMC Hummer EV,I live in a mountain community at 7K feet elevation. How does this handle on 3ft of snow?,2025-01-18T21:06:33Z,YouTube,none,0
GMC Hummer EV,Them making it a foot shorter than the truck made it look so disproportional. The back cargo area is too short. It looks stupid,2025-01-18T08:28:00Z,YouTube,design,0
GMC Hummer EV,830 HP that goes down to ZERO HP after you drive it flat out for 15 mins and need to have it towed to the nearest charging station because the battery has been drained.,2025-01-17T12:11:34Z,YouTube,battery,0
GMC Hummer EV,"I had all wheel steering in my Dodge Stealth twin turbo that I bought in 1992, which makes the technology over 30 yrs old.",2025-01-17T12:07:48Z,YouTube,none,0
GMC Hummer EV,This did not age well. The Hummer EV is starting to be seen a lot. I have a truck version. I am seeing at least one other truck or SUV per day (I live in Las Vegas).,2025-01-16T23:12:02Z,YouTube,none,0
GMC Hummer EV,What better way to impress a woman on a date than to go for a “Crabwalk” along the beach 😂😂,2025-01-16T11:36:29Z,YouTube,none,0
GMC Hummer EV,The eMPG is about half what you would get from a regular EV.,2025-01-16T04:11:01Z,YouTube,none,0
GMC Hummer EV,Sad that American-made car tech isn&#39;t nearly as intuitive as that of Asian carmakers unless you pay closer to $100k.,2025-01-15T03:56:17Z,YouTube,tech,0
GMC Hummer EV,I want one,2025-01-14T17:48:48Z,YouTube,none,0
GMC Hummer EV,"Really big, takes up half the parking lot at Walmart",2025-01-14T00:02:34Z,YouTube,none,0
GMC Hummer EV,If GM ever goes under again. We need to let fail.  These EVs are gonna sink car manufacturers.  Look at California and the wild fires NO ELECTRICITY.  But you can still get ⛽️ to driver your car!,2025-01-13T18:13:07Z,YouTube,design,0
GMC Hummer EV,Waste of money.,2025-01-13T18:05:07Z,YouTube,none,0
GMC Hummer EV,That is so ugly cool.,2025-01-13T05:41:06Z,YouTube,none,0
GMC Hummer EV,What does he mean surprisingly luxurious it’s $100k,2025-01-13T02:01:55Z,YouTube,none,0
GMC Hummer EV,"Good Car in the wrong market if you resize the same thing and make it smaller for practicality  in  other markets and sell in about 70K  this would be quiet a hit ,In America i doubt if anyone would be in a hurry to switch from the big gas guzzling   pick up trucks to this",2025-01-12T23:07:23Z,YouTube,none,0
GMC Hummer EV,EV vehicles will catch on fire if it get into a severe traffic accident....,2025-01-12T21:08:03Z,YouTube,none,0
GMC Hummer EV,I like it but 100k I know that’s where vehicles are priced at these days it’s just a lot of money,2025-01-12T11:17:32Z,YouTube,none,0
GMC Hummer EV,"People will buy it ....., your just plainly not asking the right people.",2025-01-11T10:22:54Z,YouTube,none,0
GMC Hummer EV,Love it. Having this and the cybertruck is the ultimate garage.,2025-01-11T08:48:05Z,YouTube,none,0
GMC Hummer EV,This would have been better as a hybrid.,2025-01-10T19:02:06Z,YouTube,none,0
GMC Hummer EV,I would buy this over a cyber truck without question. Looks fantastic.,2025-01-10T15:10:03Z,YouTube,design,0
GMC Hummer EV,"So handy that the battery has enough juice to take you from one dealer, to another, for repairs and warranty work.",2025-01-10T02:44:34Z,YouTube,battery,0
GMC Hummer EV,I think GM is making some gorgeous vehicles.,2025-01-09T12:01:26Z,YouTube,none,0
GMC Hummer EV,im going to wait til depreciation hits this truck like a shoei ohtanihome Arun. nice truck,2025-01-09T04:06:14Z,YouTube,none,0
GMC Hummer EV,Clearly GM didn&#39;t learn anything from the financial crisis of 2008... Every GMC dealer I go to has about a dozen of these sitting on their lot collecting dust.  The market simply isn&#39;t there these days except for a few random rich guys with big ego&#39;s and small dinks.,2025-01-08T14:54:41Z,YouTube,none,1
GMC Hummer EV,I presume the EV stands for <br>&#39; Environmental Vandalism&#39; (on  an epic scale),2025-01-07T20:43:25Z,YouTube,none,2
GMC Hummer EV,"I have a Mercedes, 2022 g63  ..Just picked up a 2025 x3, and absolutely love it!   It’s now my go to car… I’ve even taken it on a few weekend trips…. Very happy customer here.",2025-01-07T13:45:54Z,YouTube,none,1
GMC Hummer EV,This is an oversized liability. I don&#39;t believe anyone needs a vehicle this big.,2025-01-07T01:28:56Z,YouTube,none,1
GMC Hummer EV,Is it just me or are men really getting smaller and smaller and cars bigger and bigger?,2025-01-06T18:53:26Z,YouTube,none,0
GMC Hummer EV,The stitchings on the steering wheel are ugly as h***. What were they thinking?,2025-01-05T12:47:44Z,YouTube,none,0
GMC Hummer EV,"Problem with this car is you look like a jerk.  Also, is anyone considering what the source of that electrical power is?  That’s the issue with the EPA estimates…they’ve not caught up to reality",2025-01-04T23:52:21Z,YouTube,design,0
GMC Hummer EV,"Crabwalk if for when you have you back tires slipping off a cliff, been there plenty times and wish i coulda crabbed out of it",2025-01-04T21:04:28Z,YouTube,none,0
GMC Hummer EV,"people should be more openminded. I think this is a great truck, looks amazing, and being electric makes it even better. Would definitely get one if I could afford it",2025-01-04T20:46:30Z,YouTube,design,0
GMC Hummer EV,"Looks good, but should&#39;ve been produced with a V8 or a diesel.",2025-01-04T05:26:19Z,YouTube,design,0
